pid,neighborhood,overall_qual,year_built,lot_area,gr_liv_area,total_bsmt_sf,full_bath,bedroom_abvgr,garage_cars,garage_type,kitchen_qual,bsmt_qual,saleprice,pricepersf
528340030,NoRidge,9,1998,10557,3078,1408.0,2,4,3.0,Attchd,Gd,Ex,410000,133.2
528344020,NoRidge,8,1998,11002,2582,1389.0,2,4,3.0,Attchd,Gd,Gd,322500,124.9
528348030,NoRidge,7,1998,10790,2385,1066.0,2,4,3.0,BuiltIn,Gd,Gd,252000,105.66
528351010,NoRidge,10,1994,21535,4316,2444.0,3,4,3.0,Attchd,Ex,Ex,755000,174.93
528354060,NoRidge,7,1996,9920,2013,1117.0,2,3,2.0,Attchd,TA,Gd,269790,134.02
528354110,NoRidge,7,1996,11787,2398,1379.0,2,3,3.0,Attchd,Gd,Gd,315750,131.67
528358040,NoRidge,7,1995,9950,2520,1203.0,2,4,3.0,Attchd,Gd,Gd,290000,115.08
528364110,NoRidge,8,1995,12257,2531,1318.0,2,4,3.0,Attchd,Gd,Gd,290000,114.58
528366050,NoRidge,8,1992,12692,3228,3200.0,3,4,2.0,Attchd,Gd,Gd,430000,133.21
528366070,NoRidge,8,1992,11762,2202,1105.0,2,4,2.0,Attchd,Gd,Ex,263000,119.44
528376010,NoRidge,8,1996,9044,2538,1325.0,2,4,3.0,Attchd,Gd,Gd,330000,130.02
528427040,Somerst,7,2007,9910,1369,1369.0,2,3,2.0,Attchd,Gd,Gd,213133,155.69
528427100,Somerst,8,2007,11830,1542,1542.0,2,3,3.0,Attchd,Gd,Gd,260261,168.78
528429090,Somerst,9,2006,11670,1905,1905.0,2,3,3.0,Attchd,Ex,Ex,320000,167.98
528429110,Somerst,8,2007,15256,1464,1485.0,2,3,3.0,Attchd,Gd,Gd,282922,193.25
528431030,Somerst,8,2006,10612,1534,1524.0,2,3,2.0,Attchd,Gd,Gd,215000,140.16
528431040,Somerst,10,2007,12291,1966,1966.0,2,1,3.0,Attchd,Ex,Ex,419005,213.13
528431050,Somerst,8,2006,13501,1636,1623.0,2,3,3.0,Attchd,Gd,Gd,255000,155.87
528431110,Somerst,8,2006,9986,1795,1795.0,2,2,3.0,Attchd,Gd,Ex,147000,81.89
528435010,Somerst,7,2007,9965,1528,1528.0,3,3,2.0,Attchd,Gd,Gd,235876,154.37
528435040,Somerst,7,2007,9416,1726,1726.0,2,3,3.0,Attchd,Ex,Ex,311872,180.69
528435060,Somerst,7,2007,9849,1689,1689.0,2,3,3.0,Attchd,Gd,Gd,248328,147.03
528435070,Somerst,8,2006,10000,1588,1588.0,2,3,3.0,Attchd,Gd,Gd,227000,142.95
528439040,Somerst,8,2005,8847,1538,1538.0,2,3,2.0,Attchd,Gd,Gd,260000,169.05
528439050,Somerst,8,2007,9158,1496,1496.0,2,3,2.0,Attchd,Gd,Gd,225000,150.4
528439080,Somerst,7,2005,8251,1506,1494.0,2,3,2.0,Attchd,Gd,Gd,249000,165.34
528441080,Somerst,8,2004,10084,1694,1686.0,2,3,2.0,Attchd,Gd,Ex,307000,181.23
528445020,Somerst,7,2006,9605,1977,982.0,2,3,3.0,Attchd,Gd,Gd,250000,126.45
528445070,Somerst,8,2006,8778,1830,1302.0,2,3,3.0,BuiltIn,Gd,Gd,221300,120.93
528456190,Somerst,8,2007,8640,1338,1338.0,2,3,2.0,Attchd,Gd,Gd,208900,156.13
528456230,Somerst,7,2006,9000,1335,1335.0,2,3,2.0,Attchd,,Gd,210400,157.6
528458080,Somerst,8,2007,8640,1792,896.0,2,3,2.0,Attchd,Gd,Gd,255000,142.3
528458090,Somerst,5,2007,10411,1588,725.0,3,3,2.0,Attchd,Gd,Gd,212109,133.57
528458120,Somerst,8,2006,9000,1959,1088.0,2,3,3.0,Attchd,Gd,Gd,270000,137.83
528458130,Somerst,8,2007,9000,2610,1184.0,2,4,2.0,BuiltIn,Ex,Gd,303477,116.27
528458150,Somerst,8,2007,12217,1880,955.0,2,3,3.0,Attchd,Ex,Ex,310013,164.9
528477020,Somerst,8,2006,11096,1656,1656.0,2,3,3.0,Attchd,Gd,Gd,249700,150.79
528480020,Somerst,7,2007,10207,1761,874.0,3,3,2.0,Attchd,Gd,Gd,227875,129.4
528480180,Somerst,8,2007,10440,1584,1574.0,2,2,2.0,Attchd,Ex,Gd,261329,164.98
528482010,Somerst,8,2006,11824,1685,1685.0,2,2,3.0,Attchd,Gd,Gd,253000,150.15
528482030,Somerst,6,2004,10625,2443,1158.0,2,4,3.0,BuiltIn,Gd,Gd,265000,108.47
528482090,Somerst,8,2004,11143,2466,1580.0,3,4,2.0,Attchd,Gd,Gd,340000,137.88
531363020,SawyerW,6,2006,7500,1100,1100.0,1,3,0.0,,TA,Gd,146000,132.73
531363040,SawyerW,7,2006,7500,1143,1143.0,1,3,0.0,,Gd,Gd,147000,128.61
531375140,SawyerW,5,2003,12450,1094,1094.0,1,3,2.0,Detchd,Gd,Gd,149000,136.2
531376060,SawyerW,7,2006,7441,1486,1461.0,2,3,2.0,Attchd,Gd,Gd,181000,121.8
531380110,SawyerW,6,1994,8462,1721,928.0,2,3,2.0,Attchd,Gd,Gd,201000,116.79
531384070,SawyerW,6,1993,11613,1820,864.0,2,3,2.0,Attchd,Gd,Gd,191750,105.36
531385070,SawyerW,7,2000,8450,1349,1349.0,2,3,2.0,Attchd,,Gd,179000,132.69
531385130,SawyerW,7,1998,16196,1494,1482.0,2,3,2.0,Attchd,Gd,Gd,215000,143.91
531451030,SawyerW,6,1992,8012,1575,1575.0,2,2,2.0,Attchd,Gd,Gd,179200,113.78
531451150,SawyerW,6,1980,8012,1266,630.0,1,2,1.0,Attchd,TA,TA,128000,101.11
531453140,SawyerW,5,1983,9180,884,840.0,1,2,2.0,Attchd,Gd,Gd,144000,162.9
531477040,SawyerW,5,1977,8400,2020,0.0,2,4,2.0,Detchd,TA,,144000,71.29
532353120,Sawyer,5,1977,6285,894,894.0,1,2,1.0,Detchd,TA,Gd,120750,135.07
532354010,Sawyer,5,1963,8480,970,970.0,1,2,2.0,Detchd,TA,TA,132500,136.6
532354060,Sawyer,5,1962,7420,1057,1057.0,1,3,2.0,Detchd,TA,TA,132000,124.88
532354070,Sawyer,5,1962,7758,999,999.0,1,3,1.0,Detchd,Gd,TA,132500,132.63
532376040,Sawyer,4,1961,6970,1120,1040.0,1,3,2.0,Attchd,Fa,TA,129000,115.18
532376090,Sawyer,5,1962,13673,1696,1140.0,1,3,1.0,Attchd,TA,TA,143900,84.85
532377050,Sawyer,5,1968,7476,1040,1040.0,1,3,2.0,Detchd,TA,TA,145000,139.42
532377140,Sawyer,5,1961,9945,988,988.0,1,3,2.0,Detchd,TA,TA,128500,130.06
532378240,Sawyer,5,1967,6173,902,876.0,1,3,1.0,Attchd,TA,TA,125500,139.14
532476080,Veenker,7,1990,19522,2503,1223.0,2,3,2.0,Attchd,Gd,Gd,300000,119.86
532477040,Veenker,7,1974,17542,2167,1192.0,2,3,2.0,Attchd,Gd,TA,294000,135.67
532479050,Sawyer,5,1974,10751,1037,1037.0,1,2,2.0,Attchd,TA,Fa,129000,124.4
532479120,Sawyer,5,1975,16647,1701,1390.0,2,3,2.0,Basment,TA,Gd,171000,100.53
532479140,Sawyer,6,1973,12712,1055,1044.0,1,2,2.0,Attchd,Gd,Gd,147000,139.34
533120030,NoRidge,8,1990,9572,2810,1453.0,2,4,2.0,Attchd,Gd,Ex,302000,107.47
533130170,NoRidge,8,1992,10678,2872,1683.0,2,4,2.0,Attchd,Gd,Gd,285000,99.23
533205110,Somerst,8,2004,4379,1378,1378.0,2,2,2.0,Attchd,Gd,Gd,214000,155.3
533206060,Somerst,8,2006,3523,1151,1141.0,2,2,2.0,Attchd,Gd,Gd,166000,144.22
533206070,Somerst,8,2006,3784,1565,1511.0,2,2,2.0,Attchd,Gd,Gd,193800,123.83
533208010,Somerst,7,2006,4230,1352,1352.0,2,2,2.0,Attchd,Gd,Ex,208900,154.51
533208020,Somerst,7,2006,3606,1352,1352.0,2,2,2.0,Attchd,Gd,Ex,194000,143.49
533208030,Somerst,8,2006,5330,1550,1550.0,2,2,2.0,Attchd,Gd,Gd,207500,133.87
533208040,Somerst,7,2006,4274,1241,1241.0,1,1,2.0,Attchd,Gd,Gd,199900,161.08
533208070,Somerst,7,2006,4251,1250,625.0,2,2,2.0,Detchd,Gd,Gd,164700,131.76
533213130,Somerst,6,1999,2280,1501,744.0,2,3,2.0,Detchd,TA,Gd,176500,117.59
533213140,Somerst,6,1999,3230,1458,729.0,2,2,2.0,Detchd,TA,Gd,176000,120.71
533221030,Somerst,6,2000,2117,1512,756.0,2,2,2.0,Detchd,Gd,Gd,168500,111.44
533221060,Somerst,6,2000,2117,1573,756.0,2,3,2.0,Detchd,Gd,Gd,177000,112.52
533221100,Somerst,6,2000,2117,1525,756.0,2,3,2.0,Detchd,Gd,Gd,177000,116.07
533223050,Somerst,7,2004,5105,1102,551.0,2,2,2.0,Detchd,Gd,Gd,148800,135.03
533236040,Somerst,8,1999,2645,1441,776.0,2,2,2.0,Detchd,Gd,Gd,174000,120.75
533241030,Somerst,7,1997,7399,1950,975.0,2,3,2.0,Detchd,Gd,Gd,239000,122.56
533242080,Somerst,7,1999,7321,1358,1339.0,2,3,2.0,Detchd,Gd,Gd,204000,150.22
533242090,Somerst,8,2003,8010,2048,1054.0,2,3,2.0,Detchd,Gd,Ex,301000,146.97
533244040,Somerst,8,1998,8413,2362,1220.0,2,3,2.0,Attchd,Gd,Ex,312500,132.3
533250190,Veenker,8,1994,9466,1494,1494.0,1,1,2.0,Attchd,Gd,Gd,279700,187.22
533251110,Veenker,7,1980,12000,2362,2002.0,2,3,2.0,Attchd,Gd,Gd,255000,107.96
533251130,Veenker,5,1978,16157,1432,1360.0,1,2,2.0,Attchd,Gd,Gd,194000,135.47
533252130,Veenker,5,1976,10768,1437,1437.0,2,3,2.0,Attchd,Gd,Gd,218000,151.7
533253180,Greens,8,1978,3840,1295,1057.0,1,1,2.0,Attchd,Gd,Gd,213750,165.06
533254100,Veenker,6,1976,9600,1855,528.0,2,3,2.0,Attchd,TA,TA,187000,100.81
533254130,Veenker,6,1976,9600,1262,1262.0,2,3,2.0,Attchd,TA,Gd,181500,143.82
533350020,Veenker,8,1981,17778,2497,2461.0,2,2,2.0,Attchd,Gd,Gd,373000,149.38
533352075,Sawyer,5,1977,18890,2620,1361.0,2,4,2.0,BuiltIn,TA,Gd,190000,72.52
534104090,Somerst,7,2001,7050,1929,1057.0,2,3,2.0,Attchd,Gd,Gd,226000,117.16
534125120,NWAmes,6,1968,11700,1152,912.0,1,3,2.0,Attchd,TA,TA,143450,124.52
534127080,NWAmes,6,1970,8000,2411,1008.0,2,4,2.0,Attchd,TA,TA,240050,99.56
534127140,NWAmes,6,1969,8723,1082,973.0,1,3,2.0,Attchd,TA,Gd,162500,150.18
534127260,NWAmes,6,1968,11700,1295,1295.0,1,3,2.0,Attchd,TA,Gd,164000,126.64
534128090,NWAmes,7,1972,11358,1610,1124.0,2,3,2.0,Attchd,Gd,TA,185000,114.91
534151090,NWAmes,7,1993,9547,1594,1594.0,2,2,2.0,Attchd,Gd,Gd,188500,118.26
534151180,NWAmes,7,1993,10530,2075,1148.0,2,3,2.0,Attchd,Gd,Gd,255000,122.89
534175010,NWAmes,5,1976,11500,1680,1680.0,2,4,2.0,Detchd,TA,TA,136905,81.49
534176140,NWAmes,6,1966,10738,1093,1093.0,2,3,2.0,Attchd,TA,TA,158500,145.01
534177210,NWAmes,7,1973,9600,1242,1242.0,1,3,2.0,Attchd,TA,TA,175500,141.3
534178010,NWAmes,6,1963,10800,1052,1052.0,1,3,1.0,Attchd,TA,TA,127000,120.72
534201040,NAmes,5,1967,8050,1107,949.0,1,3,1.0,Attchd,Gd,TA,127000,114.72
534202030,NAmes,5,1967,10355,1214,1214.0,2,3,1.0,Attchd,TA,TA,143000,117.79
534204120,NAmes,5,1965,10289,1073,1073.0,1,3,2.0,Attchd,TA,TA,156000,145.39
534252040,NAmes,5,1958,9503,1344,1024.0,1,2,1.0,Detchd,TA,TA,144000,107.14
534252060,NAmes,5,1964,10624,1728,1728.0,2,6,1.0,Detchd,TA,TA,119000,68.87
534252070,NAmes,4,1964,10899,1224,0.0,2,2,3.0,CarPort,TA,,103000,84.15
534252110,NAmes,5,1960,12342,1422,978.0,1,3,1.0,Attchd,TA,TA,139900,98.38
534275170,NAmes,6,1960,12772,958,958.0,1,2,1.0,Attchd,TA,TA,151500,158.14
534275220,NAmes,5,1960,8892,1065,1065.0,1,3,2.0,Detchd,TA,TA,126500,118.78
534276070,NAmes,6,1958,10482,1138,588.0,1,3,1.0,Attchd,TA,TA,145000,127.42
534276160,NAmes,5,1958,7535,912,912.0,1,2,1.0,Attchd,TA,TA,120000,131.58
534276180,NAmes,5,1956,7450,1074,894.0,1,2,2.0,Detchd,Gd,TA,124000,115.46
534276290,NAmes,5,1959,8339,882,0.0,1,3,1.0,Attchd,TA,,106500,120.75
534278150,NAmes,5,1961,14357,1187,864.0,1,2,2.0,Attchd,TA,TA,140500,118.37
534278170,NAmes,5,1961,8243,964,964.0,1,3,2.0,Detchd,TA,TA,137500,142.63
534278190,NAmes,5,1960,8680,894,894.0,1,3,1.0,Detchd,TA,TA,117600,131.54
534401120,NAmes,7,1966,8800,1200,1174.0,2,3,2.0,Attchd,TA,TA,163500,136.25
534401200,NAmes,6,1965,9200,1042,1042.0,2,3,2.0,Attchd,,TA,161000,154.51
534403040,NAmes,6,1964,9350,1302,1302.0,2,3,1.0,Attchd,Gd,Gd,158000,121.35
534403290,NAmes,6,1964,8800,2154,845.0,2,5,2.0,Attchd,TA,TA,224500,104.22
534403420,NAmes,6,1964,11382,1374,1130.0,1,3,1.0,Attchd,TA,TA,147000,106.99
534425015,NAmes,6,1959,22002,1652,1592.0,1,3,2.0,Attchd,Gd,TA,200000,121.07
534425080,NAmes,6,1960,14585,1429,1144.0,1,3,2.0,Attchd,Gd,TA,181900,127.29
534427140,NAmes,5,1959,7388,1327,1063.0,1,3,2.0,Detchd,Gd,TA,150750,113.6
534429030,NAmes,4,1962,9842,1224,0.0,2,2,2.0,CarPort,TA,,101800,83.17
534430090,NAmes,6,1950,8280,932,932.0,1,2,1.0,Attchd,Gd,TA,124000,133.05
534431020,NAmes,5,1940,12172,908,822.0,1,2,2.0,Attchd,TA,TA,138500,152.53
534450090,BrkSide,1,1946,5000,334,0.0,1,1,0.0,,Fa,,39300,117.66
534450110,BrkSide,3,1946,5000,666,666.0,1,2,0.0,,Gd,Fa,64500,96.85
534451020,BrkSide,3,1945,3500,670,370.0,1,2,0.0,,Fa,TA,64000,95.52
534453080,BrkSide,5,1958,5175,808,808.0,1,2,1.0,Detchd,TA,TA,112000,138.61
534475170,NAmes,6,1964,9500,1977,816.0,1,4,2.0,Attchd,TA,TA,165000,83.46
534476080,NAmes,5,1955,9600,1150,1078.0,1,2,1.0,Attchd,TA,TA,144000,125.22
534478140,NAmes,5,1948,11345,1920,928.0,2,4,2.0,Detchd,TA,TA,137000,71.35
534479120,NAmes,5,1941,9492,1376,768.0,1,3,1.0,Attchd,TA,TA,105000,76.31
534479140,NAmes,5,1942,9480,1644,728.0,1,3,1.0,Attchd,Gd,TA,146500,89.11
535101150,NAmes,5,1968,8668,1560,1560.0,2,4,3.0,Detchd,TA,TA,126000,80.77
535102010,NAmes,5,1966,10050,1280,793.0,2,3,2.0,Basment,TA,TA,175000,136.72
535105110,NAmes,6,1961,9600,1254,1218.0,1,3,2.0,Attchd,TA,TA,158500,126.4
535106140,NAmes,5,1958,10150,912,912.0,1,2,1.0,Attchd,TA,TA,114500,125.55
535106180,NAmes,5,1958,11344,1524,874.0,1,3,1.0,Attchd,TA,TA,144000,94.49
535126180,NAmes,6,1965,18450,2380,1021.0,2,3,2.0,CarPort,TA,Gd,129000,54.2
535151020,NAmes,6,1957,8760,936,936.0,1,2,1.0,Attchd,Gd,TA,141000,150.64
535151100,NAmes,5,1956,6860,1008,1008.0,1,3,1.0,Detchd,Fa,TA,131000,129.96
535151110,NAmes,5,1963,8250,1053,1053.0,1,3,2.0,2Types,Gd,TA,142100,134.95
535152060,NAmes,5,1958,8176,1056,1056.0,1,3,1.0,Attchd,TA,TA,139000,131.63
535154080,NAmes,6,1958,9750,1442,1442.0,1,4,1.0,Attchd,TA,TA,157900,109.5
535155110,NAmes,5,1954,9250,1056,1056.0,1,3,1.0,Attchd,TA,TA,139400,132.01
535176070,NAmes,6,1957,11988,1244,1244.0,1,3,1.0,Attchd,TA,TA,150000,120.58
535177020,NAmes,5,1960,9100,1144,1144.0,1,3,1.0,Attchd,TA,TA,120000,104.9
535177110,NAmes,6,1957,9736,1721,1331.0,1,4,2.0,Attchd,TA,TA,174850,101.6
535179120,NAmes,5,1957,9770,922,922.0,1,2,1.0,Attchd,TA,TA,116000,125.81
535180030,NAmes,5,1956,10152,1048,1048.0,1,3,1.0,Attchd,TA,TA,135000,128.82
535181030,NAmes,6,1970,12155,1657,1657.0,2,3,2.0,Attchd,TA,Gd,163500,98.67
535181140,NAmes,5,1955,12198,1411,1204.0,1,3,1.0,Attchd,TA,TA,130000,92.13
535300040,NAmes,5,1955,10050,1216,1216.0,1,3,1.0,Attchd,TA,TA,129500,106.5
535301060,NAmes,5,1953,11556,1154,864.0,1,3,1.0,Detchd,Ex,TA,142000,123.05
535301160,NAmes,5,1958,8078,1560,1560.0,2,4,2.0,Detchd,TA,TA,128600,82.44
535302070,NAmes,6,1952,10950,948,948.0,1,2,2.0,Detchd,,TA,125000,131.86
535304170,NAmes,6,1953,7942,1040,1040.0,1,3,1.0,Attchd,TA,TA,136000,130.77
535305180,NAmes,5,1953,8923,1008,1008.0,1,2,1.0,Attchd,Gd,TA,134500,133.43
535325090,NAmes,5,1956,8540,925,925.0,1,3,1.0,Detchd,Gd,TA,127000,137.3
535325280,NAmes,5,1955,7134,1360,384.0,1,3,2.0,Detchd,TA,TA,130000,95.59
535325320,NAmes,4,1955,7150,1540,1190.0,1,4,1.0,Detchd,Fa,TA,115000,74.68
535327160,NAmes,5,1955,8400,925,923.0,1,3,1.0,Attchd,TA,TA,116900,126.38
535327200,NAmes,5,1956,13300,928,928.0,1,2,1.0,Attchd,TA,Gd,132000,142.24
535353050,NAmes,4,1953,9532,1647,1105.0,1,3,1.0,Attchd,TA,TA,153000,92.9
535353130,OldTown,5,1952,15783,924,924.0,1,2,1.0,Detchd,TA,TA,112500,121.75
535353160,OldTown,4,1890,14190,1544,925.0,2,3,0.0,,TA,Fa,138000,89.38
535354050,NAmes,5,1949,9600,893,845.0,1,2,2.0,Detchd,Gd,TA,135000,151.18
535354260,NAmes,5,1953,12099,1728,1216.0,1,3,1.0,Attchd,,TA,156000,90.28
535355020,NAmes,5,1935,21281,3086,666.0,3,4,3.0,BuiltIn,Gd,TA,301600,97.73
535375130,OldTown,5,1940,10134,1034,735.0,1,2,1.0,Detchd,TA,TA,109000,105.42
535376010,OldTown,4,1956,5500,882,882.0,1,1,0.0,,TA,TA,103200,117.01
535378080,OldTown,4,1925,10284,1281,1151.0,2,1,2.0,Detchd,TA,TA,128500,100.31
535379060,OldTown,4,1927,10800,968,656.0,2,4,1.0,Detchd,TA,TA,64500,66.63
535379110,OldTown,5,1895,10800,1534,736.0,1,3,0.0,,Gd,Gd,148000,96.48
535382150,OldTown,5,1920,5400,691,691.0,1,2,1.0,Detchd,Ex,Fa,86000,124.46
535402140,NAmes,7,1963,10090,1651,725.0,2,4,1.0,BuiltIn,TA,TA,172000,104.18
535402180,NAmes,5,1961,8700,888,920.0,1,3,1.0,Attchd,TA,TA,120000,135.14
535403030,NAmes,6,1968,8300,952,952.0,1,3,1.0,Attchd,TA,TA,128500,134.98
535426130,NAmes,5,1969,11606,2080,1040.0,1,5,2.0,Attchd,Fa,Gd,135000,64.9
535450190,NAmes,5,1949,8064,924,672.0,1,3,2.0,Detchd,TA,TA,122900,133.01
535450220,NAmes,6,1948,11664,1082,1082.0,1,2,1.0,Detchd,TA,TA,119200,110.17
535450310,NAmes,6,1949,10496,1846,1040.0,2,3,1.0,Attchd,TA,TA,143000,77.46
535451040,NAmes,5,1950,7200,988,876.0,1,3,1.0,Attchd,TA,TA,119000,120.45
535451100,NAmes,5,1950,7200,1238,864.0,1,3,1.0,Attchd,TA,TA,102000,82.39
535451110,NAmes,5,1950,7200,864,864.0,1,3,2.0,Detchd,Gd,TA,129000,149.31
535452060,NAmes,5,1960,7000,1134,1010.0,1,2,1.0,Attchd,TA,TA,135000,119.05
535453080,NAmes,5,1959,7500,1040,1040.0,1,3,1.0,Attchd,Gd,TA,152000,146.15
535453150,NAmes,5,1958,7315,1170,1170.0,1,3,1.0,Attchd,TA,TA,140000,119.66
535453180,NAmes,5,1960,7903,1242,1242.0,1,3,1.0,Attchd,TA,TA,152000,122.38
535457020,NAmes,5,1960,8000,1377,1377.0,1,3,1.0,Attchd,TA,TA,156500,113.65
535457040,NAmes,5,1961,8000,1800,1800.0,2,6,0.0,,TA,TA,141000,78.33
535457050,NAmes,5,1961,7000,925,0.0,1,3,1.0,Attchd,TA,,99000,107.03
535476360,NAmes,6,1964,9760,1851,822.0,2,3,2.0,Attchd,Gd,TA,187000,101.03
535477130,NAmes,5,1962,7590,1812,864.0,2,4,1.0,Attchd,TA,TA,169500,93.54
535477180,NAmes,5,1962,6600,864,864.0,1,2,1.0,Detchd,TA,TA,125500,145.25
535478040,NAmes,5,1962,6760,936,896.0,1,3,1.0,Attchd,TA,TA,130000,138.89
902100010,OldTown,5,1926,6978,960,850.0,1,2,2.0,Detchd,TA,TA,103000,107.29
902105110,OldTown,5,1910,9600,1432,264.0,2,2,2.0,Detchd,TA,Fa,132000,92.18
902106070,OldTown,6,1927,6000,1296,845.0,1,3,2.0,Detchd,TA,TA,127500,98.38
902106120,OldTown,5,1922,4480,1022,1022.0,1,2,1.0,Detchd,Fa,Fa,89500,87.57
902107050,OldTown,5,1980,7200,936,936.0,1,2,2.0,Detchd,TA,Gd,140000,149.57
902110010,OldTown,5,1920,3153,967,967.0,1,2,1.0,Detchd,TA,TA,99900,103.31
902125120,OldTown,4,1885,10800,1047,641.0,1,2,1.0,Detchd,TA,Fa,100000,95.51
902128160,OldTown,5,1940,7200,1072,808.0,1,2,2.0,Detchd,TA,TA,130000,121.27
902201090,OldTown,5,1900,9000,1174,680.0,1,2,2.0,Detchd,Gd,TA,135000,114.99
902201130,OldTown,3,1948,6000,1183,649.0,1,2,1.0,Detchd,TA,TA,120000,101.44
902202070,OldTown,4,1937,5925,1131,907.0,1,2,2.0,Detchd,TA,Fa,89471,79.11
902205020,OldTown,4,1900,5925,1141,570.0,1,3,1.0,Detchd,TA,Fa,85000,74.5
902205130,OldTown,4,1920,6000,960,960.0,1,2,1.0,Detchd,Fa,TA,108500,113.02
902206270,OldTown,4,1900,9639,1798,1075.0,2,4,2.0,Detchd,TA,TA,137000,76.2
902207010,OldTown,5,1945,3880,866,686.0,1,2,0.0,,Gd,TA,110500,127.6
902207150,OldTown,5,1923,8520,968,968.0,1,2,2.0,Detchd,TA,TA,100000,103.31
902300020,OldTown,8,1910,10337,1772,725.0,2,3,2.0,Detchd,Gd,TA,184900,104.35
902300040,OldTown,6,1927,9863,1642,728.0,1,4,1.0,Detchd,TA,TA,145000,88.31
902301030,OldTown,5,1925,9600,1472,702.0,1,3,1.0,Detchd,Gd,TA,125000,84.92
902301130,OldTown,5,1910,4571,1232,616.0,1,3,2.0,Detchd,TA,TA,114000,92.53
902302150,OldTown,5,1900,13600,2337,662.0,2,5,2.0,Detchd,TA,TA,90000,38.51
902303100,OldTown,6,1910,8398,1650,926.0,2,3,2.0,Detchd,TA,Gd,144100,87.33
902304040,OldTown,6,1880,9900,2210,1008.0,2,5,1.0,Detchd,Fa,TA,117500,53.17
902305010,OldTown,5,1930,3600,1358,687.0,1,3,1.0,Detchd,Gd,TA,124500,91.68
902330090,OldTown,7,1879,13500,2454,819.0,2,3,2.0,Attchd,TA,TA,185000,75.39
902332030,OldTown,6,1910,7200,2291,1214.0,2,4,2.0,Detchd,TA,TA,133900,58.45
902401030,OldTown,6,1926,5400,1616,1149.0,2,3,1.0,Detchd,Gd,TA,152000,94.06
902404010,OldTown,5,1948,8100,1559,1559.0,1,2,2.0,Detchd,TA,TA,153500,98.46
902408080,OldTown,7,1890,10800,2554,718.0,1,3,2.0,Detchd,TA,TA,159500,62.45
902427040,OldTown,5,1930,9439,1248,912.0,1,2,1.0,Detchd,TA,TA,87000,69.71
902427140,OldTown,4,1956,8626,968,0.0,1,2,1.0,Attchd,TA,,104500,107.95
902427180,OldTown,4,1949,11800,1382,0.0,2,1,1.0,Attchd,TA,,110000,79.59
903201090,BrkSide,5,1925,6854,1060,756.0,1,1,1.0,Detchd,TA,TA,136500,128.77
903204030,BrkSide,5,1950,8674,1435,910.0,1,3,1.0,Detchd,TA,Fa,128250,89.37
903205085,BrkSide,5,1920,8731,1167,915.0,1,3,2.0,Detchd,TA,TA,144000,123.39
903206170,BrkSide,6,1923,8737,1635,1065.0,1,3,2.0,Detchd,TA,Gd,210000,128.44
903225040,BrkSide,5,1939,6125,1274,728.0,2,3,1.0,Detchd,,TA,135000,105.97
903227140,BrkSide,6,1939,6000,1232,600.0,1,3,1.0,Attchd,TA,TA,128000,103.9
903228080,BrkSide,6,1941,6000,1218,735.0,1,3,2.0,Detchd,TA,TA,131000,107.55
903231050,BrkSide,5,1939,6120,884,884.0,1,2,1.0,Detchd,TA,TA,113000,127.83
903231090,BrkSide,6,1938,6240,1409,861.0,1,3,2.0,Detchd,TA,TA,126000,89.43
903231180,BrkSide,5,1939,6240,1322,672.0,1,4,1.0,Detchd,TA,TA,132000,99.85
903232100,BrkSide,5,1930,6240,1426,966.0,1,3,1.0,Detchd,,TA,131750,92.39
903233030,BrkSide,5,1926,6120,1281,756.0,1,2,2.0,Detchd,Gd,TA,132500,103.43
903233050,BrkSide,5,1920,6120,1513,939.0,1,4,1.0,Detchd,TA,TA,137500,90.88
903233140,BrkSide,7,1929,6120,854,832.0,1,2,2.0,Detchd,TA,TA,132000,154.57
903233180,BrkSide,6,1931,6240,1367,884.0,1,3,1.0,Detchd,TA,TA,127500,93.27
903234160,BrkSide,6,1926,6180,986,960.0,1,2,1.0,Detchd,TA,TA,102000,103.45
903236130,OldTown,6,1918,7755,2264,1100.0,2,4,1.0,Detchd,TA,TA,200000,88.34
903400040,BrkSide,6,1919,13515,1824,764.0,1,3,2.0,Detchd,TA,TA,180500,98.96
903401070,BrkSide,6,1920,8850,1376,768.0,1,3,2.0,Detchd,Gd,TA,165000,119.91
903425270,BrkSide,5,1926,8550,1316,750.0,1,4,2.0,Detchd,TA,Fa,90000,68.39
903425280,BrkSide,6,1915,8730,1396,698.0,1,3,1.0,Detchd,TA,TA,153575,110.01
903426010,OldTown,7,1929,5700,1344,672.0,1,3,2.0,Attchd,Gd,TA,140000,104.17
903427040,OldTown,6,1916,8520,2526,714.0,2,5,1.0,Detchd,Gd,TA,136000,53.84
903430040,OldTown,5,1901,5680,1173,592.0,2,3,1.0,Detchd,TA,TA,113000,96.33
903430050,OldTown,5,1901,5680,1214,969.0,1,2,1.0,Detchd,TA,TA,117000,96.38
903450060,IDOTRR,7,1931,7758,1818,1040.0,1,4,1.0,Detchd,TA,TA,169500,93.23
903451110,IDOTRR,7,1930,7449,1108,637.0,1,3,1.0,Attchd,Gd,TA,139400,125.81
903453080,IDOTRR,6,1963,13200,2294,741.0,3,5,2.0,Attchd,TA,TA,202500,88.27
903454010,IDOTRR,6,1914,6882,1355,684.0,1,3,0.0,,Gd,TA,127000,93.73
903454090,IDOTRR,6,1937,9000,1375,780.0,1,3,1.0,Detchd,Gd,TA,141000,102.55
