customer_id,age,annual_income_k,tenure_months,monthly_orders,avg_basket_usd,discount_share,app_sessions_per_month,website_minutes_per_month,support_tickets_6m,returns_6m,days_since_last_order,delivery_distance_km,satisfaction_score,ad_exposure_score,account_balance_points,preferred_device,region,membership_tier,primary_category
102008,38.2,102.4,18.4,5.15,95.99,0.351,3.8,55.4,1,2,17.8,8.5,5,53.7,2240,mobile,South,premium,beauty
102009,59.1,41.7,4.9,5.23,42.14,0.781,9.6,49.5,1,1,4.3,9.3,5,63.2,1990,desktop,West,premium,
102010,47,50,43.2,7.68,24.7,0.752,9.5,39,1,0,13.1,8.4,5,59.5,1458,desktop,Northeast,plus,groceries
102011,58.8,85.6,26,5.52,38.56,0.514,10.2,75.4,1,0,8.3,13.2,5,57,1173,desktop,Midwest,plus,home
102012,42.8,53.5,14.8,8.16,45,0.609,6.2,35.6,2,2,7,12,5,43.7,1336,desktop,West,plus,groceries
102013,53,,34.8,1.64,105.92,0.094,7.6,67.7,1,0,0,9.4,5,62.3,2658,desktop,Northeast,premium,beauty
102014,41,70.6,38.6,6.72,67.74,0.218,9.9,39.4,0,0,7,14.7,5,47.1,2096,desktop,Northeast,plus,groceries
102015,52.9,82.8,34.1,3.55,106.34,0,6.6,71.4,1,2,30.6,13.3,4.15,41.8,2324,tablet,Midwest,basic,electronics
102016,46.3,104.6,12,4.86,110.15,0.297,13.5,19.1,1,3,19.5,7.5,4.91,51.9,2474,mobile,Northeast,basic,beauty
102017,42.4,50.9,30.3,5.32,22.84,0.584,11.6,43.6,4,1,5.2,6,5,66.5,1578,desktop,West,premium,home
102018,40.6,88.8,32.9,7.91,46.63,0.368,8.4,51.3,3,1,5.3,11.1,5,64.8,1575,desktop,Midwest,plus,groceries
102019,29.8,72.4,23.4,6.68,22.9,0.718,12.5,45,1,1,4.8,6.8,5,56.4,1081,mobile,Northeast,plus,home
102020,45.7,70.6,54,10.95,56.56,0.358,12.5,9.2,0,2,14.3,13.6,5,51.4,1838,tablet,South,plus,electronics
102021,43.6,106.2,37.9,6.57,126.48,0.283,7.3,69.7,2,1,26.8,10.2,5,50.1,3041,desktop,South,premium,groceries
102022,39.4,154.1,21.3,4.13,112.23,0.354,3.8,64.8,0,2,23.9,11,5,52.3,2517,mobile,West,premium,electronics
102023,45.9,75.6,23.6,9.58,75.31,0.402,10.8,45.1,2,2,0,7,5,52.4,2104,mobile,South,basic,electronics
102024,44.6,73.1,40.5,3.64,92.72,0.017,6.4,85.2,0,0,23.7,13.4,5,51.8,2146,desktop,West,premium,groceries
102025,38.8,,17.5,4.15,89.7,0.459,14.3,106.8,2,1,31.8,5.3,4.93,56.2,1892,mobile,Northeast,basic,groceries
102026,54.4,55.3,21.4,3.96,91.34,0.341,4.1,23.3,0,2,12.6,5.5,5,60.8,2246,mobile,Northeast,premium,electronics
102027,54.6,61.2,17.6,10.51,54.9,0.29,14.1,65.6,3,2,5.1,8.1,5,83.7,2038,desktop,Midwest,premium,electronics
102028,31.1,119,11.1,2.69,52.43,0,17.1,91,2,3,16.9,8.4,5,60.4,1096,mobile,West,basic,groceries
102029,45.4,95.6,35.4,3.27,83.44,0.145,3.9,65.1,1,2,22.8,10.3,4.56,59.1,2158,desktop,Northeast,plus,electronics
102030,30.3,51.1,27.7,7.27,21.04,0.496,13.2,,0,0,2.3,6.4,5,53.7,1216,desktop,South,plus,home
102031,34,70.1,15.9,3.19,35.85,0.347,23.6,120.4,4,3,14.1,6.1,5,61.8,1413,mobile,West,basic,groceries
102032,25.8,70.5,1,6.1,39.09,0.651,13.3,46.1,0,0,23.9,0.2,5,61.3,1809,mobile,West,premium,groceries
102033,22,94.2,52.7,1.84,81.62,0.16,6.9,58.8,0,2,17.8,14.5,5,31.8,2187,desktop,South,premium,electronics
102034,52,,20,8.38,73.77,0.439,0.9,36.6,1,3,4.3,14.2,4.2,41.8,2280,mobile,Midwest,plus,groceries
102035,48.8,76.6,40.1,8.02,27.54,0.483,15,37,2,0,7,12.5,5,52.9,1644,mobile,Northeast,basic,home
102036,31.4,,6,5.6,67.75,0.518,12.2,54.4,4,1,6.4,9.7,5,56.7,2232,desktop,Midwest,plus,groceries
102037,58.2,54.1,26.7,5.4,24.05,0.649,24,81.2,1,0,14.5,7.6,5,54.1,1678,desktop,West,premium,groceries
102038,32.3,100.3,9.5,2.51,45.36,0.355,17,138.8,4,1,14.5,2,4.5,66.4,1507,tablet,West,plus,groceries
102039,26.2,52,27.5,3.16,74.61,0.383,18.1,132.5,6,2,48.7,10.1,4.71,68.1,1506,mobile,West,basic,groceries
102040,41,65.8,8.2,8.1,43.61,0.657,6.5,34.3,2,0,2.4,5.3,5,36.6,1695,desktop,Northeast,premium,home
102041,24.2,37.2,21.8,4.86,15.62,0.463,9.6,7.8,1,1,1.9,7.5,5,59.6,726,mobile,West,plus,groceries
102042,35.3,111.2,39.2,5.14,65.23,0.241,0.1,78.7,1,0,18.4,4.1,5,64.3,2840,desktop,West,premium,electronics
102043,27,102.4,19.7,4.55,88.04,0.161,2.3,68.2,1,2,23.6,9.7,5,49.1,2266,mobile,West,plus,home
102044,31.7,94.5,53.8,6.62,112.55,0.27,7.9,33,0,1,10.6,13.4,,49.7,3157,desktop,Midwest,premium,
102045,44.5,96,25.2,9.31,87.73,0.373,18,60,0,1,7.5,13.5,5,59.7,2272,tablet,West,basic,groceries
102046,40.4,131.1,32.6,2.97,101.58,0.274,6.9,74.9,0,2,13.6,17.4,4.49,51.9,2297,mobile,West,premium,groceries
102047,45.1,112.9,35.3,4.97,119.91,0.249,10.6,43,2,4,28.1,7.2,5,45.7,2902,mobile,South,premium,electronics
102048,41.7,75.8,32.2,2.57,34.91,0.843,13.3,36.7,3,1,0,8.3,5,57,1093,desktop,West,basic,groceries
102049,35.5,62.8,9.8,3.97,40.44,0.772,14.9,,5,0,7,7,5,55.3,807,mobile,West,plus,groceries
102050,37.1,52.4,6.4,3.89,59.22,0.446,13.1,54.8,2,2,10.3,7.7,4.08,65.5,1464,desktop,Northeast,basic,beauty
102051,45.1,89.6,32.5,4.23,76.56,0.269,8.7,43.8,1,1,23.6,13.2,4.59,54.2,1705,desktop,Northeast,plus,electronics
102052,35.5,87.5,32.2,4.01,27.61,0.663,6.7,61.7,0,1,12.8,10.2,4.75,38,961,mobile,Midwest,plus,beauty
102053,32.6,73.8,10.3,3.63,45.57,0.497,23.4,119.8,4,6,14.7,12.4,5,55,1039,mobile,Northeast,basic,beauty
102054,38.5,73.4,38,6.21,71.91,0.651,7.4,57.6,1,4,7.5,17.1,4.4,42.1,2128,,Midwest,basic,electronics
102055,39,84.7,27.5,7.92,60.88,0.286,5.4,44.5,4,2,11.5,12.2,,59.7,1880,desktop,Midwest,basic,groceries
102056,52.9,102,28.2,11.72,49.31,0.302,10.7,28.2,4,3,2.7,9.3,5,69.8,2397,tablet,Midwest,premium,groceries
102057,33.8,50.5,41.5,6.73,7.05,0.588,17.8,,3,1,19.3,7.1,4.67,52.8,1081,mobile,South,plus,home
102058,20.2,54.3,12.1,2.79,104.4,0.611,17.4,62.2,4,1,24.1,3.4,2.92,57.2,2324,tablet,West,basic,electronics
102059,38.7,131.7,10.4,4.4,113.08,0.176,7.7,83.9,2,2,15.2,14.4,5,57.7,2912,mobile,Northeast,premium,home
102060,42.1,80.1,43,7.67,46.62,0.434,0.4,,2,2,10.6,13.8,5,46.6,1833,mobile,South,basic,electronics
102061,44.7,81.1,11.3,8.3,82.67,0.407,11.2,41.9,5,3,1.2,8.8,,51.2,2541,tablet,South,premium,home
102062,29,,16.2,5.82,116.64,0.356,12.8,37.3,4,3,28.3,15.8,,57.7,3297,mobile,West,basic,home
102063,51.2,84.9,26.9,10.62,34.71,0.754,11.2,56,4,0,11.3,0.4,,47.5,1787,desktop,Midwest,basic,groceries
102064,30.1,,35.2,5.07,40.11,0.831,12.9,35.6,2,3,1.6,0.9,4.12,50.7,1448,desktop,Midwest,plus,home
102065,33.1,65.5,46.1,6.02,138.67,0.075,6.5,,1,1,32.4,8.8,5,42.5,3607,desktop,West,premium,electronics
102066,28.6,80,10.6,4.76,39.73,0.262,6.1,56.8,1,2,5.3,16.2,4.74,45.3,1340,tablet,Midwest,basic,home
102067,57.7,,60.6,5.31,57.69,0.189,1.8,82.7,0,2,20.9,16.7,,51.2,2165,mobile,Midwest,premium,
102068,28.9,95,13.8,5.36,68.81,0.384,23.8,118,7,1,31,5.9,5,56.7,2212,tablet,Midwest,premium,home
102069,45,62.5,28.3,3.79,38.71,0.529,15.2,51.4,4,4,10.3,7.3,4.52,55.8,1402,tablet,Northeast,plus,groceries
102070,32.7,64,38.4,4.46,71.34,0.423,12.3,39.1,1,1,12.1,4.9,5,52.2,1844,desktop,South,basic,groceries
102071,44.6,126.4,42.2,5.59,103.36,0.331,8.3,81.2,1,2,5.1,8.6,5,46,2883,mobile,Northeast,premium,electronics
102072,33.5,96.6,2.5,1.92,126.92,0.248,33.7,107.6,3,3,22.9,10.5,4.56,58.7,2671,mobile,Midwest,basic,electronics
102073,38.9,81.6,22.5,5.92,32.25,0.61,8.2,71,0,1,10.7,6.9,5,43.3,1204,desktop,Northeast,basic,home
102074,52.4,97.8,38.6,4.63,98.66,0.24,6.7,118.3,0,2,22.8,15,5,63.7,2130,desktop,Midwest,basic,electronics
102075,29.3,60,18.4,7.4,31.32,0.18,30,115.6,4,4,20.7,8,5,68.6,1294,tablet,Northeast,basic,groceries
102076,29.3,,21,5.03,84.3,0.4,22.2,61.4,6,3,20,4,4.48,62.8,2375,mobile,West,basic,groceries
102077,30.3,82.2,26.1,7.56,34.5,0.473,11.3,62.5,4,3,0,13,5,61.5,1522,mobile,South,basic,groceries
102078,38.9,,25.9,1.49,25.67,0.294,19.6,146.2,6,1,38.7,9.1,4.49,67.3,811,tablet,West,basic,groceries
102079,47,110.3,1,5.79,91.96,0.298,12.4,42.3,2,1,34.9,13.2,5,65.1,1944,,Midwest,basic,
102080,36.8,75.2,26.6,5.53,47.44,0.679,3.4,69.7,0,0,11.2,2.5,5,64,1462,mobile,Midwest,plus,groceries
102081,21.1,85.8,23.6,7.67,64.86,0.478,20.8,86.4,0,1,16.1,10.6,5,69.7,2051,desktop,Midwest,basic,home
102082,32.6,62.8,12.6,5.43,43.45,0.35,11.8,67.4,4,1,16,8,4.89,57.3,1904,mobile,Midwest,premium,groceries
102083,29.8,101.9,19.9,4.05,93.39,0.417,9.4,58.2,1,0,30.1,17.4,4.25,48.8,2418,,South,premium,beauty
102084,37.5,81.1,38.4,5.84,83.82,0.519,9.2,29.5,1,1,8.6,4.8,5,56.9,1998,mobile,West,plus,groceries
102085,35.6,112.4,32,4.12,86.07,0.182,0.1,67.4,0,1,0,12.8,5,39.1,2063,mobile,West,basic,groceries
102086,22.3,78.1,9.2,2.35,110.67,0.238,26.6,62.9,4,3,0,7,4.89,74.2,2757,desktop,South,basic,beauty
102087,37.5,61.6,19.4,1.82,80.43,0.206,18.1,74.1,2,2,30.6,8.4,4.61,40.7,1897,mobile,Midwest,basic,groceries
102088,47,64.1,19.3,4.54,95.47,0.201,5,40.1,1,1,25.7,18.5,4.51,40.8,2351,mobile,Midwest,premium,home
102089,30.1,77.9,6.8,9.21,68.75,0.514,11,43.9,5,4,2.5,8.3,5,43.9,1959,desktop,Northeast,plus,beauty
102090,26.8,64.5,24.4,4.5,88.14,0.449,21.2,73.2,5,2,7.6,10.3,5,67.8,2409,mobile,South,premium,beauty
102091,48.7,58.5,16.7,7.4,37.18,0.54,8.4,7.2,1,1,16.5,7.8,5,44.8,1598,mobile,Midwest,basic,electronics
102092,68.5,91.2,28.8,3.62,109.84,0.215,4.9,63.1,1,3,7,12.4,,43.7,2209,mobile,West,plus,groceries
102093,31.4,54.2,11.4,3.54,66.23,0.196,18.4,79.7,5,3,50.8,9.2,2.8,62.7,1703,mobile,West,plus,home
102094,44.6,101.1,29.6,4.05,108.61,0.3,0.5,47.5,1,0,17.5,13.9,4.75,41.1,2091,mobile,Northeast,basic,beauty
102095,44.9,90.3,21.1,3.87,44.44,0.9,7.5,73.4,2,0,19.4,1.4,4.32,49.6,1344,desktop,Northeast,basic,beauty
102096,56,131.7,24.5,3.17,78.25,0.03,2.4,99.5,1,2,1,12.3,5,54.6,2859,tablet,South,premium,electronics
102097,36.6,,10.5,4.59,112.99,0.088,1.3,44.7,3,3,17.1,5.6,5,51.8,2328,tablet,West,plus,home
102098,30.2,66.7,18.7,7.48,46.89,0.669,17.3,67,4,3,6.3,7.7,5,61.8,1562,mobile,Midwest,plus,electronics
102099,35.7,88.7,26.2,7.45,35.38,0.755,12.7,50.7,0,1,21.2,8.7,5,39.8,1295,mobile,South,plus,
102100,35.2,54.6,16.9,5.41,42.03,0.795,10.2,41.8,1,1,6.7,11.3,4.86,44.9,1581,desktop,South,basic,
102101,28.9,63.2,18.4,9.63,24.62,0.505,17,61.9,2,1,16.5,7.2,5,52.2,1434,mobile,South,basic,beauty
102102,41.9,67.8,15.2,7.13,56.56,0.665,7.1,46.4,2,2,14.7,7.4,5,53.7,1898,mobile,South,plus,home
102103,49.8,91.2,18.1,7.45,35.41,0.438,15.6,35.5,3,3,11.5,11.7,5,53.3,1530,desktop,South,basic,groceries
102104,55,112.8,50.3,4.27,89.12,0.052,5.3,,1,2,29.7,5.5,4.8,58.1,2478,mobile,West,basic,electronics
102105,50,,27.5,2.66,59.79,0.217,7.3,70.4,1,1,19.8,7.4,5,57.8,1803,desktop,West,premium,electronics
102106,42.5,67.9,14.9,6.59,42.26,0.663,15.4,55.7,4,1,27.6,8.8,5,63.2,1495,mobile,West,basic,beauty
102107,45.3,66.5,28,3.63,40.61,0.385,0.2,51.7,2,3,5.6,8.8,4.12,28.2,1480,mobile,West,plus,groceries
102108,46.1,61,13.3,10.66,60.34,0.44,10.4,55.1,1,2,6.2,15.5,5,49.9,1928,tablet,West,basic,groceries
102109,44.2,92.8,42.1,7.16,45.84,0.497,13.6,34.5,2,0,11.4,9.8,5,57,1641,mobile,Midwest,plus,groceries
102110,49.4,42.6,19.3,6.07,74.68,0.491,12.8,40,2,2,5,6.2,5,49.4,2199,mobile,Midwest,plus,groceries
102111,45.8,73.3,33.4,7.2,36.87,0.801,4.5,23.6,1,2,10.2,8,5,43.8,1440,mobile,Northeast,premium,groceries
102112,44.2,71.6,38.7,9.34,38.8,0.484,10.1,31.1,3,1,0,11.3,5,56.2,2279,mobile,Midwest,premium,electronics
102113,28.9,50.3,23,4.85,24.09,0.459,4.5,85,0,0,4.4,7.5,5,57.4,1496,mobile,Northeast,plus,groceries
102114,64,115.5,1,3.16,90.66,0.135,9.6,74.2,1,3,13.1,7,,41,2120,desktop,Northeast,premium,electronics
102115,51.4,119.9,30.5,4.49,80.83,0.367,8.4,60.8,1,0,13.4,10,,55.1,1930,desktop,South,basic,beauty
102116,27.9,104.9,26.2,3.09,26.58,0.281,32.4,127.6,1,2,20.9,8.9,4.38,61.4,1206,mobile,West,basic,
102117,43.4,113.7,29.3,5.62,121.96,0.291,6.6,62.9,2,1,10.3,9.9,,63.1,2973,desktop,Midwest,premium,home
102118,49.1,112.6,21,9.77,77,0.46,7.5,68.9,1,2,14.1,3.1,5,53.1,2418,mobile,South,basic,groceries
102119,39.7,91.2,9,7.55,45.29,0.342,7.3,36.7,1,1,9.7,11.6,5,48,1236,mobile,South,plus,groceries
102120,57.3,51.9,31.4,5.07,89.39,0.225,2.9,72.1,0,1,22.8,13.5,4.56,51.5,2726,desktop,Northeast,plus,
102121,25,130.8,20.4,2.55,89.74,0.159,18.4,85.8,4,3,54.8,11.5,4.98,74.4,2080,mobile,West,basic,electronics
102122,38.8,64.1,2.9,8.91,62.66,0.344,13.4,56.6,3,4,5.3,6.8,5,56.9,2161,tablet,West,plus,electronics
102123,34.3,,11.1,5.64,33.94,0.475,8.5,65.8,3,1,13.7,5.4,5,59.4,1435,mobile,Midwest,basic,groceries
102124,49.2,129.4,20.7,5.68,106.86,0.252,4.4,84.9,1,2,19,8.7,5,38.9,2671,desktop,South,premium,electronics
102125,33.4,99.1,45.6,5.24,101.12,0.161,4.9,94.4,2,4,11.1,10.1,5,64.7,2503,mobile,Midwest,premium,groceries
102126,40,81.7,22.5,4.83,32.32,0.65,14.5,70.4,0,1,3.9,6.6,4.57,72,1240,mobile,South,basic,groceries
102127,21.8,,9.3,6.65,37,0.751,6.3,,0,0,17.5,5.8,5,54.5,1803,mobile,West,plus,groceries
102128,37,46.8,28.6,9.69,31.98,0.747,12.4,43,0,0,14.3,9.1,5,62.4,1368,mobile,Midwest,plus,home
102129,35.7,,13,2.61,27.29,0.067,16.9,,3,3,13.3,3.8,5,57.5,755,mobile,West,basic,home
102130,49.5,90.6,5.4,9.68,77.89,0.21,4.1,29,2,4,11.8,1.9,5,54.7,2141,desktop,Northeast,plus,groceries
102131,31.4,46.1,24,5.6,15.37,0.908,7.4,41.4,2,0,18.1,1.8,5,40.9,932,desktop,Midwest,basic,beauty
102132,38.5,67.7,7.3,3.63,35.2,0.454,16.8,60.3,2,2,11.3,5.8,3.93,54.9,1430,tablet,West,premium,
102133,45.6,75.8,4.8,6.81,31.44,0.464,10.5,54.7,1,1,11.6,4.4,5,45.6,1540,mobile,South,basic,
102134,43.8,76.8,24.1,4.8,104.74,0.356,24.2,61.2,4,4,32.8,7.1,5,43.2,1962,mobile,South,premium,groceries
102135,38.4,100.9,7.5,3.95,107.51,0.091,7.5,68.9,0,1,12.2,18.4,4.73,59.5,2409,mobile,West,premium,home
102136,35,88.6,26.5,5.49,83.16,0.473,4.5,58.6,4,0,0,14.7,5,59.8,2370,mobile,South,basic,home
102137,22.2,84,13.3,5.08,16.24,0.358,19,74.6,3,3,26,7.3,5,62.1,1225,mobile,West,premium,
102138,34.4,61.5,36.8,2.81,28.39,0.542,14,54.1,5,0,15.6,6.7,4.73,48.3,1148,mobile,South,plus,groceries
102139,40.2,,32.5,7.19,119.87,0.311,6.4,41.8,2,0,1.6,10.7,5,47.1,2898,tablet,South,premium,groceries
102140,52.2,,39.4,3.96,71.15,0.31,0.5,55.9,0,0,15.3,16.1,5,49.9,1984,mobile,Northeast,premium,beauty
102141,38.7,54,32.6,9.49,48.7,0.681,10.9,30.7,2,3,2.3,11.5,5,54.7,1609,desktop,Midwest,plus,electronics
102142,19.8,62.9,19.1,5.72,39.24,0.66,12.1,52.5,1,1,20.7,6.5,5,57.9,986,desktop,Midwest,plus,groceries
102143,35.8,52.1,17.3,4.64,10.87,0.845,17,63.6,1,0,10.8,8.8,5,58.6,1384,mobile,West,premium,groceries
102144,31.7,93.3,29.7,5.09,79.59,0.387,20.5,,3,2,29.2,4.7,,52.8,1905,mobile,Midwest,plus,groceries
102145,55.6,73.4,30.6,4.64,88.24,0.139,1.6,18.5,0,1,20.5,12.9,5,51.7,2470,mobile,Northeast,premium,electronics
102146,38.7,,45.4,3.07,86.16,0.221,11.5,61,1,1,0,8.7,4.84,34.1,2496,mobile,West,premium,beauty
102147,43.4,38.9,36.1,8.35,35.36,0.628,8.8,44.5,1,1,11.2,8.4,5,63.6,1697,desktop,West,basic,home
102148,18,,18.5,3.57,26.25,0.444,19.3,80.2,1,2,10.2,7.6,5,65.3,1253,desktop,West,basic,electronics
102149,45.4,53.2,35.6,8.53,35.07,0.511,13.1,74.3,1,1,0,6.4,5,64.8,1613,mobile,West,premium,groceries
102150,42.7,48.4,22.1,8.13,36.69,0.688,14.6,57.2,1,1,6.2,2.5,5,46.1,1912,desktop,Midwest,plus,
102151,51.1,114.3,64.2,2.71,81.69,0.097,13.9,57,2,3,24.7,2.3,3.77,54,1651,desktop,Northeast,premium,electronics
102152,30.2,85.4,5,2.53,98.59,0.451,14.5,154.6,3,5,30,4.3,3.04,64.6,1896,mobile,Midwest,basic,
102153,28.4,,34.7,8.61,62.28,0.449,7.6,50.5,2,0,7.4,15.7,5,46.6,1806,desktop,South,basic,
102154,27,82.6,31.2,5.3,79.12,0,14.9,,3,3,32.7,5.4,,55.5,2399,mobile,West,plus,groceries
102155,34.5,,27.1,6.35,30.61,0.409,10.1,59.8,2,1,17,12.3,5,57.1,1675,tablet,West,premium,home
102156,44.1,,40,6.25,62.31,0.333,1,37.2,0,2,11,12.6,5,43.1,1743,,South,basic,groceries
102157,24.2,74.2,3.2,5.05,107.66,0.43,16.3,129.2,2,1,40.4,9.8,4.57,67.2,2164,mobile,West,basic,home
102158,44.3,63.2,27.1,5.27,113.3,0.09,3.9,66.7,0,2,15.8,7,5,50.8,2121,tablet,West,plus,beauty
102159,31.2,82.8,29.7,3.68,34.59,0.287,19.5,,8,2,28.4,5.3,4.49,69.2,1254,mobile,West,basic,beauty
102160,49.1,91.2,31.1,6.51,69.71,0.27,8.7,,1,1,11.2,0.2,5,52.5,1621,tablet,Midwest,plus,electronics
102161,36.9,74.9,17.2,1.37,26.69,0.675,11.3,49.4,0,1,5.2,8.4,5,70,645,mobile,West,basic,beauty
102162,41.4,112.4,53.9,6.87,114.67,0.152,3.8,,1,1,15.4,13.5,5,44.3,2771,desktop,Northeast,plus,home
102163,25.7,112.5,15.2,2.69,80.04,0.546,15,88.4,5,2,35.5,7.7,4.57,62.8,1955,desktop,Northeast,basic,home
102164,32.4,74.5,32.4,10.95,69.12,0.452,15,43.1,1,0,2.9,10.5,5,57.8,2457,mobile,Midwest,basic,groceries
102165,45.3,58.7,45.1,4.6,43.27,0.446,5.4,,0,1,22.5,13.3,4.92,50.1,1134,mobile,Northeast,plus,beauty
102166,38.5,104.2,15.1,10.84,68.97,0.584,9.2,46,0,2,0,13.8,5,64.5,2371,desktop,West,basic,groceries
102167,34.9,43.3,3.8,3.26,33.95,0.686,14.5,82.7,3,0,9.1,8.3,5,55.5,1059,mobile,South,basic,groceries
102168,52.8,99.2,36.5,3.62,123.51,0.263,9.4,65.8,2,1,13.9,13.3,5,59.3,3051,mobile,South,premium,home
102169,34.4,119.1,15.1,5.25,89.06,0.255,24.3,,3,5,33.5,15.5,4.41,69.6,2125,,Northeast,premium,beauty
102170,44.3,70.8,32.6,2.29,95.54,0.023,7.2,32.8,3,4,24.3,8.4,,50.2,1804,desktop,Midwest,plus,electronics
102171,22.5,81.2,50.8,4.89,77.14,0.258,1.6,55.3,1,1,0,8.6,5,47.5,2527,desktop,South,premium,beauty
102172,33.9,64.4,15.4,3.41,60.24,0.221,17.2,92.8,1,1,10,18.1,4.18,63.3,1737,desktop,Northeast,basic,groceries
102173,35.1,79.1,33.7,5.45,72.81,0.347,7.1,52.7,0,2,5.8,21.9,3.71,60.5,2046,mobile,South,basic,home
102174,51.8,87.6,64.5,3.35,86.7,0.139,6.9,83,3,6,6.2,16.8,3.7,58.9,2097,,Northeast,basic,beauty
102175,43.8,,29.7,2.77,30.29,0.51,19.5,80.2,1,0,0,10,4.87,57.6,840,desktop,West,basic,groceries
102176,41,78.7,38.7,4.96,62.06,0.367,10.1,69.9,1,1,1.3,17,4.34,53.4,1916,desktop,South,plus,groceries
102177,45.7,47.7,23.5,9.36,22.23,0.844,5.2,70.7,2,1,22.4,14.3,,55.4,884,desktop,West,basic,home
102178,35.3,72.8,27.3,4.98,38.59,0.572,10.8,48.6,3,0,10.3,7.3,5,37.5,893,desktop,Midwest,basic,groceries
102179,53,85.4,34.3,3.86,87.59,0.182,2.3,73,0,2,0,7.9,5,51.4,2282,tablet,Northeast,premium,groceries
102180,35.2,84.5,22.1,10.65,97.96,0.409,17.9,63.3,0,1,17.8,13.5,5,55.1,2836,mobile,South,plus,electronics
102181,45.3,108.4,29.8,4.75,87.51,0.222,7.3,,3,6,29,8,4.49,56.6,2106,mobile,West,premium,groceries
102182,27.3,82.2,12.1,4.19,87.84,0.43,3.5,70.1,4,3,28.4,8.1,5,54.4,1997,mobile,Northeast,basic,
102183,24.2,93.9,3.5,2.28,76.99,0.184,20.5,100.3,3,5,29.7,9.9,4.29,63.6,1985,desktop,West,basic,home
102184,30.9,67.3,34.6,7.92,34.2,0.427,7.1,14.3,2,7,3.7,10.1,,41.9,1696,mobile,West,premium,electronics
102185,33.3,73.6,24.3,5.2,41.02,0.663,5.3,42.7,0,0,20.7,15.5,4.8,49.5,1751,tablet,South,basic,home
102186,33.2,62.9,10.4,6.04,69.12,0.129,5.2,,1,2,13.2,9.9,5,61,2535,mobile,South,premium,home
102187,39.1,81.1,18.7,7.43,64.68,0.485,7,67.2,3,1,4.6,10.6,,30.4,1953,mobile,Northeast,basic,groceries
102188,43.7,55.2,17.2,4.89,23.73,0.644,20.9,85.1,0,1,14.7,4.5,5,62.3,1427,tablet,Midwest,plus,groceries
102189,54.2,72.7,35.2,6.97,61.66,0.337,14.8,38.2,1,1,0,4.7,5,64.3,2456,mobile,South,premium,groceries
102190,34.9,56.8,48.4,7.68,22.39,0.914,10,31.1,1,0,0.5,5.5,5,57.2,1578,desktop,Midwest,basic,groceries
102191,57,60.8,20.2,9.65,60.5,0.352,8.2,84.3,2,3,0,13,5,59.3,2092,tablet,West,basic,home
102192,28,92.5,34.3,5.41,98.61,0.024,25.7,110,2,4,15.3,5.8,5,48.5,2985,tablet,West,premium,groceries
102193,37.8,45.1,12.7,10.36,35.17,0.473,12.8,73.7,2,2,4.4,7.3,5,53.2,2094,mobile,West,plus,home
102194,28.5,111.3,26.8,6.11,81.36,0.282,12.3,,1,3,15.1,6.6,5,46.1,2607,desktop,Midwest,premium,electronics
102195,23,61.4,9.8,5.06,33.55,0.722,7.5,,3,1,9.4,10.6,4.64,71.9,1096,mobile,West,basic,electronics
102196,33.3,76.5,35.9,7.95,69.83,0.329,4.3,45.2,0,2,13,10.5,5,58.2,1901,desktop,Northeast,plus,groceries
102197,44.7,64.8,29.4,6.31,44.25,0.952,8.8,81.7,1,1,22.5,9.1,5,57.2,1434,mobile,West,basic,groceries
102198,44,91.2,44.6,4.24,92.29,0.129,1.7,52.4,0,2,20.4,16.7,5,47.9,2522,desktop,South,premium,electronics
102199,44.5,61.4,29.2,4.08,30.43,0.837,14.8,58.9,1,1,24.7,4.1,4.52,40,1004,mobile,Midwest,basic,beauty
102200,33.5,52.3,43.3,5.73,34.2,0.449,6.5,40.3,1,1,10.9,21.6,3.79,43.6,1470,mobile,Midwest,plus,home
102201,27,,6.1,3.22,28.74,0.252,14.1,121.6,5,1,24.3,4.5,4.44,55.4,1256,mobile,South,basic,electronics
102202,57.6,65.1,44.8,6.33,44.65,0.432,9.8,25.2,0,1,2,11.1,5,52,1510,mobile,Midwest,basic,groceries
102203,26.9,91.9,14.5,5.94,68.2,0.32,20.2,73.5,2,2,19.2,7.7,5,53.7,1570,desktop,West,plus,groceries
102204,46.7,54.4,13.9,7.92,38.28,0.732,9.9,28,2,1,21.6,9.9,5,52.5,1804,mobile,South,basic,beauty
102205,35,96.8,43,6.13,80.53,0.316,10.9,24,0,1,4.3,17.5,4.98,50.8,1783,desktop,Northeast,premium,electronics
102206,29.9,71.9,16.4,0.3,90.73,0.095,4.1,51.7,3,2,14,6.1,3.98,51.6,2184,desktop,West,plus,groceries
102207,28.8,40.4,22.1,6,31.01,0.294,10.7,53.3,2,5,32,8.6,,39,972,desktop,South,basic,
102208,41.2,87.2,1.7,5.11,57.3,0.518,6.3,21.4,3,4,4.7,10.5,4.96,57.1,1709,mobile,Northeast,basic,groceries
102209,38.9,90,17.9,8.83,108.96,0.455,5.6,13.3,1,2,17.5,12.4,5,42.7,2779,desktop,Northeast,plus,groceries
102210,32.2,67.8,31.5,4.59,38.86,0.456,17.3,53.9,2,0,11.5,3.6,4.93,63.9,1204,tablet,South,basic,groceries
102211,33.8,103.3,11.1,3.82,43.4,0.424,23.8,,3,2,32.2,12.9,4.7,51.2,1244,mobile,Midwest,basic,groceries
