risk_signal,process_temp,pressure_variation,vibration_index,operator_experience,humidity,shift_load,raw_material_score,sensor_drift,maintenance_gap_days,ambient_temp,weak_proxy,random_id_hash,machine_type,supplier_tier,shift,region,target
-0.1529,-0.6584,-0.0479,-1.5228,8.3841,44.12,1.5043,1.7222,-0.6466,83.45,57.66,-0.0251,5944,C,standard,day,west,1
0.7286,0.8403,-3.1451,-1.0172,0.5246,52.5,0.2157,-0.3295,-0.7703,11.55,85.63,-0.682,9501,B,economy,swing,south,0
1.0197,0.7846,0.648,0.3937,6.1695,32.8,-1.201,-1.6496,0.9345,33.68,66.98,-0.3222,4893,C,economy,day,east,0
-0.2292,-1.0157,0.5207,-1.8784,6.676,36.87,0.9228,-0.4254,-0.7373,34.96,71.45,1.3714,2225,A,standard,night,west,0
0.0644,,1.0356,-0.6581,8.082,50.56,-0.2214,0.093,-0.2601,25.44,66.83,0.9922,7805,D,premium,day,north,0
1.469,-0.6294,1.4137,2.4398,4.1567,42.22,-0.082,0.2282,0.1921,27.26,72.36,-0.3492,2419,B,standard,night,east,1
-0.222,-0.208,-0.1671,0.1248,5.6899,49.94,-0.8149,1.5013,1.5429,29.99,47.81,-1.4675,7432,B,premium,swing,south,0
0.9617,0.7656,0.4264,-0.4037,1.0355,14.45,0.5365,0.6295,-0.5026,14.33,65.57,0.7987,9661,C,,day,west,0
-1.7474,-0.0237,-1.9114,-0.538,4.8662,70.39,1.0208,2.317,-0.5844,21.4,75.36,0.8664,7808,B,standard,day,west,0
-0.2304,-0.6777,0.7429,-0.2639,9.8364,44.17,0.0748,-1.3119,3.2634,10.09,64.27,-0.0918,9729,C,premium,day,west,0
-0.8615,1.164,1.1176,0.0898,7.4629,94.77,-0.5439,0.0009,0.9089,21.1,59.86,0.5243,5267,B,standard,swing,south,0
2.016,-0.1005,-0.6801,-1.218,3.0367,26.58,0.9533,2.3219,1.3839,31.35,55.03,-1.0257,3689,C,standard,day,south,1
-0.3402,-0.9964,-0.6778,-0.5737,,25.1,0.6574,-0.8727,-0.3535,5.04,71.94,0.0065,4583,A,standard,swing,west,0
0.1835,-0.5231,-1.189,-0.2026,7.6469,13.87,0.0541,-0.5702,-1.3942,8.91,64.28,0.1909,7823,C,standard,swing,north,0
-0.7131,,0.448,-0.6852,7.3289,47.0,-2.9426,1.5122,-0.342,5.17,79.42,-1.522,9270,B,economy,swing,west,0
-0.3767,0.3265,-0.98,-0.9562,8.6978,,-0.0915,-0.8871,0.4565,23.42,67.68,1.0199,2222,A,standard,swing,north,0
-0.1619,1.4473,0.6014,-0.8817,2.4275,62.8,0.0967,-1.639,-0.5532,23.38,63.28,0.6117,2536,C,premium,swing,south,0
0.1716,-0.6327,-0.7469,0.716,4.3648,,-1.7372,1.1881,1.8156,4.24,54.48,0.0654,2549,C,standard,night,west,1
0.4107,-0.3255,0.9248,1.0681,3.1384,46.22,1.4968,0.9863,-0.3011,38.17,61.76,1.3126,6751,C,premium,night,south,0
2.4857,-1.4867,1.1689,-0.8808,4.9151,53.19,1.1447,-0.8424,0.0343,7.75,77.61,-0.2392,8828,D,standard,swing,west,1
-0.4348,-0.7737,1.6779,-1.3293,,76.59,0.4254,0.1182,-0.6937,15.54,78.36,0.8745,7854,C,standard,day,east,1
2.0998,-0.0463,-1.8921,-0.3729,2.2474,37.87,0.0999,2.2336,2.4226,20.94,70.46,0.1656,5601,C,economy,swing,north,1
-0.4699,-0.5855,-1.4395,1.4245,1.182,65.96,0.6224,2.9867,-0.6843,27.11,69.98,-0.6597,9317,C,standard,swing,west,0
-0.8448,-1.0962,-0.9918,0.0519,3.3277,86.33,-0.0065,-0.1184,-0.2322,38.65,54.3,1.2492,6441,C,economy,swing,south,0
0.2385,0.0121,1.0974,0.526,8.767,73.74,0.004,0.2119,1.5125,13.21,63.53,0.6026,6909,D,economy,swing,north,1
0.2823,-0.3641,-0.0013,-0.773,0.1784,43.11,-0.0334,0.9253,-1.4566,29.63,73.63,1.2353,4616,A,premium,swing,north,0
0.6402,0.6938,1.4341,0.0864,8.0902,22.54,0.3324,0.0918,0.6896,26.88,69.82,-0.0249,4862,C,standard,night,south,0
-0.7181,-3.1942,-0.9161,0.6837,4.613,93.59,-0.2872,-0.1191,-1.4849,36.13,71.96,0.3879,8564,A,standard,day,north,1
0.308,0.9681,-1.1396,1.4913,0.7081,85.78,0.4424,-1.5242,-0.8474,11.94,57.03,-0.8216,4094,D,standard,night,north,1
-0.9019,1.6689,1.6198,0.5672,1.3564,24.8,0.7252,-0.0836,0.8801,16.0,64.61,1.1504,6872,A,economy,swing,west,0
0.5952,0.0944,0.1459,-0.1803,5.1361,32.14,0.8104,1.3661,0.9973,16.94,72.91,0.4832,8866,D,economy,day,west,0
0.2496,-2.1588,0.8659,-2.1562,,67.02,0.1799,1.6256,1.7605,71.2,65.4,-0.1364,8918,D,standard,swing,east,0
-1.6533,-0.8097,0.9143,-0.9125,0.2053,27.9,-1.4877,1.2232,-1.3676,11.55,57.88,-0.4787,1212,B,premium,day,west,0
-2.4675,0.3801,0.223,-0.6083,3.639,29.11,-0.779,0.4927,0.8271,11.17,83.36,-0.8533,8316,D,premium,day,,0
0.2656,-0.0186,-0.424,-0.9488,9.0218,49.57,-0.6123,1.7462,0.5284,26.29,63.82,-0.2935,8819,D,standard,day,north,0
-1.4349,-0.087,-1.0348,-1.0531,0.7353,37.22,-0.6823,0.5488,-0.6139,21.48,66.71,-0.2546,9774,B,premium,day,north,0
-0.6017,0.314,0.3755,0.3655,1.2547,84.05,0.1691,-0.1913,-0.2098,28.72,69.34,0.8221,7474,B,standard,night,north,0
0.9791,1.0654,1.2855,0.8308,7.2067,33.43,-0.9539,0.6163,0.635,22.99,72.06,0.7788,1721,B,standard,day,north,1
1.0261,0.8346,-1.1038,1.7128,9.4264,35.45,-1.009,1.468,,4.57,81.55,1.5124,7002,C,premium,night,west,0
0.3128,0.607,0.2492,0.0492,7.59,47.58,-0.6271,-0.7246,1.4305,14.92,50.2,-1.8254,6428,A,standard,swing,west,0
0.1944,-0.6156,-0.4603,-0.0808,2.8924,,0.5432,1.6454,-1.587,22.82,71.9,-0.7313,8008,B,standard,night,west,1
0.7903,2.3043,-0.4486,-1.3914,9.5968,54.58,1.9583,0.4724,-1.398,34.14,79.2,1.5384,7728,C,economy,swing,south,0
1.314,1.4851,0.071,-0.6986,1.892,40.97,0.4021,0.3083,-0.3053,14.56,75.92,0.0245,8412,A,standard,day,,0
0.9451,-1.2103,0.1125,0.1092,1.1927,32.57,-0.09,-2.4945,-0.341,13.23,92.01,0.1696,5400,A,premium,day,west,1
-0.8528,-1.094,0.4076,-0.9754,0.6016,55.23,-1.1926,1.4711,-0.5607,5.37,79.03,-1.1479,8599,B,premium,swing,east,0
-0.0452,,0.3085,0.4923,6.5993,40.24,0.2371,0.2797,1.1514,11.61,63.33,2.6596,1640,C,premium,swing,north,0
1.2362,-0.4263,-0.7308,-0.7787,4.5066,66.75,-0.9465,-0.329,2.428,7.94,73.4,0.1499,5296,D,premium,night,south,1
-0.0324,0.6195,1.9368,-0.3492,4.6359,32.71,0.5252,1.7255,2.0932,41.32,71.35,-0.1442,6415,A,standard,swing,east,0
1.6828,-1.6499,-0.3692,-0.2345,0.1296,30.0,0.0203,-1.1927,0.5619,12.85,84.55,1.0718,6695,B,economy,swing,south,1
1.4424,1.2595,0.2214,0.0817,5.7315,57.83,-0.1796,0.3666,0.5657,10.34,71.63,-0.19,1871,B,premium,night,east,0
-0.898,-2.3527,0.4171,-0.6136,5.2873,55.14,-0.986,-0.6001,0.7738,2.5,68.59,1.7526,1021,B,premium,swing,east,0
-0.4968,0.656,-1.021,0.1378,7.2032,68.76,-0.7178,0.4079,0.1113,15.45,62.91,-0.4323,4315,B,standard,swing,east,0
-2.07,-0.4136,-0.2713,-1.0976,4.9701,55.4,0.0536,-1.3956,0.5874,28.6,74.47,-0.5199,8100,C,standard,swing,west,1
-1.1476,-0.0723,1.2428,-0.1891,7.2017,23.6,-0.7447,-1.4026,-0.3304,21.58,69.24,-1.143,6952,C,standard,day,west,0
0.521,0.9034,0.7922,-1.3082,0.0795,7.03,-1.324,-1.8257,-0.8518,31.59,53.12,-0.0496,1533,A,economy,day,,0
-0.1162,-1.1031,0.089,-0.1794,,46.11,0.8631,-0.5429,-1.2843,20.46,58.32,0.9792,7350,B,economy,day,north,0
0.1446,-1.8688,-0.5197,-0.9187,2.0104,31.31,0.9569,0.1598,2.4273,20.72,61.07,1.0557,4888,A,standard,swing,south,1
-0.1232,-2.1685,0.9906,-0.4705,3.1423,62.26,-0.3387,0.3893,0.5084,34.44,62.63,-0.269,2569,B,economy,day,south,0
1.3399,0.2902,-1.536,-1.1575,,68.36,-0.6661,-0.587,-0.3513,6.71,65.05,-0.7349,8402,D,economy,night,west,0
0.3178,0.5521,-0.8865,0.4123,7.1284,44.39,-2.3166,-0.1986,1.1475,19.72,58.92,0.339,2522,D,economy,day,north,0
0.3079,1.2522,-0.8987,-0.1536,,33.46,1.4264,-0.5803,1.565,38.75,61.6,0.6227,2205,A,economy,swing,east,0
0.1012,,-0.7566,0.5714,7.8771,80.28,1.0035,-0.9423,1.1784,19.54,70.91,0.7038,3191,C,standard,swing,east,0
0.6274,0.5098,-0.4177,-1.1388,1.7692,65.6,-1.2483,-0.6734,2.0327,23.4,60.38,-0.7996,3652,A,economy,day,west,0
-0.2641,-0.6774,-0.0377,-1.4415,7.2418,27.11,-1.3201,-0.3487,-2.5022,15.27,90.42,-2.1773,5126,C,economy,swing,west,1
2.3528,0.5465,0.4034,-1.2565,2.6461,14.24,0.2473,0.7086,2.2047,6.2,62.17,-0.001,5778,A,standard,swing,south,1
0.4709,1.6428,-0.6142,0.6997,7.4133,47.81,0.6992,2.211,1.2636,8.59,56.93,-1.5277,3272,B,premium,swing,east,0
0.1218,0.546,0.9531,0.0144,8.6873,80.77,1.5276,2.0139,-1.1579,39.58,59.03,-0.2447,4417,D,economy,day,east,0
1.2444,0.8975,0.7516,0.5384,8.8659,84.93,1.2907,-0.6962,-0.1454,28.13,58.79,1.0552,3045,C,standard,day,south,0
-0.4994,-0.4783,-0.0994,-0.7382,8.2708,48.08,-0.9289,0.4989,0.0096,36.01,76.68,-0.0529,3603,A,premium,swing,east,0
-0.4906,0.8752,0.5193,0.279,2.2511,18.71,1.1584,0.7984,,13.42,69.98,-0.2884,8245,C,economy,night,south,0
-0.8074,-1.384,0.1218,0.0692,2.4647,77.9,-1.0027,0.8034,-1.1989,9.17,69.05,-0.3584,1400,C,economy,swing,south,0
0.4815,-0.9936,-0.6421,0.1287,5.3407,26.09,1.0928,0.1681,1.1239,29.41,57.27,-1.595,1455,B,standard,day,north,0
-0.4373,-1.1428,1.0415,0.2262,1.7852,60.06,0.3134,-1.7592,-0.3037,28.88,77.45,1.5421,3982,C,standard,swing,east,0
-0.4277,-0.5717,-0.2923,-0.4926,4.1663,45.9,1.9083,2.0868,0.7772,12.71,74.7,2.6639,1746,B,economy,day,north,0
-1.1854,-3.0158,-1.8007,-1.0043,9.3884,64.24,-2.1143,-0.4038,2.0319,16.86,78.47,1.1508,8110,A,premium,night,north,0
-0.1618,-0.5318,0.9039,-0.3767,7.8608,21.2,-1.2257,1.1397,-0.4148,12.62,77.02,-0.3486,7288,D,economy,day,west,0
-1.0965,-0.4082,,0.5129,0.4638,66.05,-1.0019,1.217,1.1427,12.38,90.83,0.2008,9364,A,standard,day,south,0
-2.0884,-0.2264,-0.0036,-0.3139,6.8952,24.57,-0.9045,-0.0837,-0.6591,17.62,69.16,-1.0554,1365,A,premium,swing,south,0
1.0561,-0.3379,0.0977,-0.8531,0.0598,5.89,-0.1917,-0.98,1.9755,17.95,86.77,-1.236,3825,B,economy,night,south,1
1.625,-0.2415,-0.9169,0.1253,8.3003,86.86,-1.9222,-0.6929,-0.476,5.86,69.85,-0.4824,3454,A,,swing,west,0
-1.4193,-0.8327,-0.3135,-0.7062,1.182,,1.1315,0.3755,0.4797,10.99,53.27,-1.9077,5271,A,premium,swing,south,0
-2.5656,-0.6164,-0.4156,0.5966,2.1355,35.27,0.7113,-1.1223,-1.9533,10.61,76.2,-0.0955,8119,C,premium,night,east,0
1.5655,1.3477,-0.0181,0.5437,2.7859,68.67,-0.3967,-1.5516,1.4098,19.48,40.97,0.3779,4330,A,economy,night,north,1
0.7152,-2.1162,0.2022,0.9083,8.9046,68.17,0.7798,0.0929,-0.1703,7.26,68.04,-1.0448,3191,D,standard,swing,south,0
0.6688,0.8869,0.3102,0.3278,1.2945,31.6,0.5898,-0.2399,1.3686,27.7,50.14,0.1101,7612,D,standard,day,north,0
0.6625,1.4749,-0.3668,0.2786,2.7128,18.84,-0.0694,1.4784,,4.68,65.6,0.5676,6156,B,standard,night,south,0
1.741,0.9979,0.5937,0.5263,4.1272,36.63,-2.2442,-0.6328,,18.95,61.66,-0.3542,4655,B,standard,swing,north,1
-0.4666,0.5626,-0.6071,0.1525,7.0764,69.97,-0.1457,2.0928,-1.1473,16.36,51.16,0.7712,4452,D,economy,swing,east,1
-1.6575,-1.2694,-0.2724,0.7617,6.3533,62.7,1.2853,0.036,-1.5311,4.1,58.98,-0.053,1160,A,standard,swing,south,0
0.693,-0.1268,1.4696,1.1042,2.8541,75.11,0.4167,0.1542,-0.1515,40.46,60.36,1.7256,2444,D,premium,swing,south,0
0.0338,-0.2806,1.0254,-2.1016,9.3214,90.61,-0.8091,0.4598,0.6162,44.35,86.59,0.2391,3794,A,premium,day,north,0
-1.6129,-0.654,-1.4251,-0.2911,3.7989,,1.508,0.0312,,21.67,82.58,1.7847,8969,C,standard,night,east,1
1.1989,-0.074,1.4311,0.8557,5.3493,62.73,0.2139,-0.219,0.9478,62.06,67.47,-0.5607,7982,D,premium,day,south,1
0.1538,0.4095,0.644,0.6288,5.2089,54.08,-0.3669,0.7954,-1.4214,31.46,62.73,0.8294,3367,D,standard,night,west,0
-1.6035,0.84,,0.6682,9.2821,32.26,-0.3012,1.4049,-0.2851,21.43,61.48,0.9945,7437,A,standard,night,south,0
0.3091,0.3614,0.7918,-0.05,7.4445,95.14,-0.1198,-0.7554,0.1502,27.75,42.46,-1.5478,3513,C,economy,swing,north,0
-0.4371,1.8153,-0.2216,0.9839,0.2194,71.96,0.5019,0.5849,-1.2061,15.32,77.58,-0.014,8193,A,standard,day,north,0
-0.4907,-0.8893,0.0318,0.174,5.8061,59.4,0.2235,-0.2672,-0.0723,25.69,73.29,-1.0273,8159,A,standard,day,north,1
0.3487,-1.6978,-0.936,1.019,1.0047,54.6,0.6823,0.1461,0.826,10.53,58.05,-0.4845,2153,C,premium,swing,south,0
-0.2898,-1.1697,0.6963,-0.3463,6.4126,42.27,0.3602,-1.1012,2.0009,20.5,79.2,0.2852,5474,A,standard,day,south,1
0.3139,-0.0924,-0.1156,-3.2449,8.351,98.21,0.5959,-0.1167,-0.0011,14.07,80.95,0.0814,9582,D,standard,night,north,0
0.4493,-1.4584,0.108,-0.6055,9.2453,34.84,-0.4226,-0.6317,-0.1377,34.64,80.04,0.0344,2891,D,economy,day,north,0
1.5624,-1.4864,-0.5565,0.6771,4.4232,3.98,0.6137,0.6346,,5.85,82.12,1.0372,3343,B,standard,swing,south,0
1.2032,0.8898,0.8842,0.9639,3.3045,30.61,0.069,-0.3925,-0.3544,11.56,66.01,0.8097,5114,C,standard,night,west,0
1.0062,0.8282,1.7705,-0.7336,9.8302,36.54,0.2748,0.2592,-2.2843,6.48,58.21,-0.1155,1397,B,economy,swing,west,1
-0.0445,0.7188,0.3227,-0.8863,4.932,48.09,0.087,0.1107,-0.7421,45.13,62.03,-1.1139,2745,C,premium,night,west,1
0.8967,-1.2376,-1.588,-0.1753,,52.0,0.951,1.9128,-1.0826,25.72,61.07,-0.2278,3544,B,economy,day,west,1
-2.2683,-0.206,-0.081,0.8563,9.0201,90.39,-2.3896,-0.9622,0.1504,31.61,73.98,1.7457,5861,A,,swing,west,1
-1.1194,-0.3043,0.1789,-0.3764,3.3784,18.9,0.43,-1.6643,-1.8073,21.43,70.94,1.1088,4222,B,standard,day,north,0
-0.8081,-0.7677,1.0065,-0.5893,7.4142,35.09,-1.594,-0.361,0.8884,16.5,69.15,1.2673,2020,C,premium,swing,west,0
1.9565,0.9417,1.7394,2.0684,5.8571,55.88,-0.2622,0.0007,1.1282,21.08,64.78,0.5178,3255,B,standard,swing,east,1
-0.916,-0.4633,-2.2429,0.1573,2.5124,51.37,-0.255,-0.0304,-0.763,21.56,52.77,-0.3568,7606,A,standard,swing,south,0
0.1338,,0.5993,-1.0442,9.3968,52.15,-0.2773,-0.4696,-0.3662,35.01,76.11,0.1918,3811,D,premium,night,east,1
0.9838,0.3609,-0.2603,0.0983,3.5845,41.09,0.2969,-0.8811,1.3765,10.78,62.79,1.2583,5035,D,premium,swing,east,1
1.2234,-2.4962,0.8358,-1.3185,3.5934,52.97,1.5844,0.1673,2.2255,21.61,56.67,0.6649,8543,B,standard,night,east,1
1.4666,-1.5987,0.5617,1.8515,9.1517,62.27,-0.4978,1.1626,3.3671,17.83,55.89,-0.4306,1908,D,standard,day,south,0
1.4793,,0.9284,-0.3821,4.3442,,0.8072,0.0443,0.678,24.11,70.38,-0.1741,1397,A,economy,swing,north,1
0.5691,1.7376,-0.6401,-1.3173,6.5729,53.68,-0.7143,0.8411,-0.3528,16.55,59.3,-0.633,7542,B,standard,night,south,1
0.8908,-0.2371,1.994,0.962,6.8265,35.81,-0.1545,-0.9762,0.5081,24.7,70.06,-0.6433,6176,C,economy,day,east,0
-2.4784,0.1624,0.8298,1.5522,1.1392,48.33,0.0519,0.8142,,6.92,86.52,-0.0334,9463,C,premium,night,west,0
0.9449,-0.0687,-0.1715,-1.3265,8.8904,56.31,-1.7369,-0.8938,0.2279,21.82,68.13,0.6953,3824,D,standard,night,north,0
-2.0441,0.5263,,-0.5494,5.6665,44.16,0.4736,0.1222,-0.6389,7.6,77.83,-1.9883,1891,B,economy,day,west,1
-3.2655,0.0834,-1.8634,-1.8737,7.439,53.56,0.8571,1.3283,-0.6709,21.34,61.39,0.1711,7648,A,premium,night,north,0
-0.8351,1.4034,1.1382,-0.0886,3.1846,79.86,0.2304,-1.2034,0.9401,9.38,56.02,-0.1482,2700,B,,swing,south,0
0.8491,0.9783,1.2768,1.3929,3.7802,75.48,-0.466,0.0126,-0.8742,51.79,54.99,0.4669,4073,A,standard,night,south,1
0.0232,-0.0089,-0.9734,-0.9943,0.5755,46.66,-0.4628,-0.1751,-0.3781,29.07,83.51,0.0541,2235,D,premium,day,south,1
-0.7273,-0.2681,-1.6252,-0.2411,1.6721,,0.6457,0.7974,1.5289,8.36,57.78,-1.3716,2725,D,premium,day,east,0
-0.0057,1.0477,0.8905,-1.6853,8.7607,39.79,0.4284,0.1507,-0.744,12.3,55.74,1.7306,7983,D,premium,night,west,1
0.1218,1.4041,1.093,1.4581,,14.96,-1.6468,-0.6927,-1.747,30.66,71.24,-1.4373,9707,D,premium,day,south,1
-1.6431,-1.4584,0.4856,0.9937,6.553,52.46,0.3128,-1.9381,-0.0324,8.63,57.28,0.3057,2061,D,standard,night,east,0
-0.2926,0.4822,1.4903,-0.8952,,47.15,0.2405,1.1309,-1.2501,7.53,73.92,0.1361,2999,A,standard,swing,east,0
1.3269,-0.2486,-0.3204,-1.158,2.2055,30.11,-0.9439,0.0133,0.6097,25.33,72.73,-2.2085,8238,A,economy,day,north,0
-0.166,1.5143,-0.968,-0.3225,9.1257,38.42,-0.3209,1.0684,-1.3882,7.99,57.34,0.9602,7573,C,,swing,west,0
1.811,-0.8786,0.2055,-0.2932,5.3166,4.22,-0.467,0.2154,0.0744,29.4,73.58,0.6451,6078,B,,day,west,1
-0.5938,1.398,-0.6854,-0.2893,7.5124,23.97,0.7474,0.61,-1.6318,25.8,60.36,1.8685,5403,B,standard,swing,east,0
0.4367,1.2638,-0.1492,-0.4632,6.1243,76.62,-1.2579,-1.0021,0.8415,5.39,63.09,-0.2333,5764,B,,day,west,1
1.7776,-0.2903,0.8982,-0.9319,5.1668,94.86,0.2652,0.3397,0.3411,28.19,75.06,1.2546,4251,C,economy,swing,east,1
0.424,0.9114,0.757,-0.2528,1.4302,68.01,-1.5204,-0.2619,,8.81,72.86,0.3215,3412,A,economy,swing,south,1
-2.2582,0.4432,1.0212,2.5,0.6506,77.86,-0.2182,-1.8717,-0.8956,14.47,67.68,0.0447,5226,B,standard,day,south,0
-0.4621,0.1418,-0.2495,0.9991,3.635,45.59,-0.3465,-0.1182,-0.6178,37.02,65.16,0.5717,9128,B,standard,swing,south,0
0.5147,-0.4646,-0.3752,0.2542,4.3634,47.6,1.0309,1.4457,-0.6192,14.39,85.32,-0.1137,3053,A,standard,day,north,1
0.0175,-0.7604,0.2222,-1.1255,0.3671,47.77,-0.7471,2.0799,2.8013,10.78,68.67,1.647,7388,B,standard,day,west,0
0.6406,0.7124,1.4218,-0.5408,0.8812,73.36,0.3785,1.156,-1.2443,4.27,84.7,0.1367,1017,C,standard,swing,south,1
-0.0093,-0.96,0.7022,-0.8522,4.0349,,0.1258,-0.1076,0.7882,16.69,84.07,0.2569,9819,C,premium,swing,north,1
-0.5167,1.2054,0.1724,-2.1224,6.0327,46.85,-1.9462,1.4008,-0.667,19.09,91.4,0.2766,4159,C,standard,swing,south,0
1.1223,-2.0132,0.9615,-2.0682,0.2952,78.89,-1.5565,0.2087,0.1287,7.11,53.55,-0.7496,3863,D,premium,night,north,1
0.9959,-0.9539,1.2367,-1.7949,0.1766,40.51,0.7911,0.8148,0.8515,14.88,68.72,-2.2771,7216,B,premium,night,east,0
0.7029,0.7389,-0.7803,-1.1768,0.2356,76.99,0.7852,1.2168,0.0932,15.71,68.24,-0.668,1003,D,,night,north,1
0.0119,-0.8009,0.1406,0.9812,1.0532,11.1,-0.8877,-2.0614,0.9416,14.53,63.35,0.5848,8644,D,standard,night,east,0
0.5428,-1.3057,-1.3616,-1.961,9.7149,,-0.5017,-0.0067,1.4334,11.14,77.24,0.3553,9810,B,economy,swing,west,0
0.3768,0.7312,0.4803,0.1978,2.8157,58.47,-1.3655,-0.5281,,26.2,72.6,-0.554,9508,C,economy,day,west,0
0.9525,0.7855,-0.6353,0.3202,3.0158,94.23,0.7894,-0.0493,-1.5241,12.76,56.12,-0.4307,2236,A,premium,swing,east,0
1.4516,-0.3998,0.7242,-1.2445,5.5672,80.27,-0.1465,0.6873,-0.1439,9.23,73.08,-0.3399,8314,A,economy,day,west,0
-0.6344,-1.6656,0.0778,-0.7781,2.3833,45.86,-0.4253,0.3044,-1.1459,37.62,55.77,-0.9256,3095,C,economy,swing,north,0
-0.1068,1.2262,-0.1182,0.2486,7.3968,50.68,0.8523,0.018,-0.3101,12.66,80.05,0.1704,4423,A,,swing,east,0
-0.3544,-1.5347,0.3604,-0.8279,8.5155,36.54,2.5958,2.4093,-1.9163,19.85,43.51,-1.0222,7724,A,economy,swing,south,0
-1.2362,0.1148,-0.6117,1.2515,4.1156,72.15,1.2191,0.3161,-0.3018,23.34,66.1,-0.3383,9053,B,premium,swing,east,0
0.7339,-2.8044,,0.3861,2.0628,21.84,1.1282,-0.0319,1.1471,6.7,64.32,2.4422,7145,C,standard,swing,east,1
-1.0755,-0.4535,1.8194,-1.2979,7.8343,20.35,-0.8175,1.297,-0.3404,22.3,64.3,0.9849,8730,C,standard,day,south,0
0.5026,1.2189,-0.5297,0.2913,7.6514,49.84,0.1692,-1.3805,0.587,15.72,62.77,1.2989,8345,A,standard,day,north,0
-2.7936,0.3009,0.7554,-1.2499,3.692,50.9,1.254,1.0871,-1.997,18.59,67.15,1.9439,9915,C,economy,swing,east,0
0.1632,0.1371,-0.5999,-0.997,8.5214,59.15,0.3071,0.7739,1.6781,18.02,59.16,0.0331,9169,C,premium,day,south,1
1.4891,-1.7419,-0.2285,-0.4962,7.5954,54.55,0.9193,1.4085,0.1509,61.82,55.76,-0.0425,6796,A,standard,night,west,0
-1.3909,0.0047,-0.6993,-1.3648,3.045,64.09,-0.7723,0.1705,-0.5654,31.42,66.1,-0.6505,9509,D,standard,swing,south,0
-0.1809,-0.357,-0.0837,0.4813,2.821,49.49,-0.9794,0.3425,-1.1217,20.33,70.35,-0.847,5908,B,premium,swing,east,0
-0.0184,-1.678,-0.0804,1.1618,0.6789,61.44,-0.0777,-0.6649,0.7429,9.93,53.7,-0.1203,8881,C,premium,swing,east,0
-0.0199,0.7166,-1.2661,0.6974,4.403,47.8,0.7843,1.0483,0.9951,29.0,64.93,-0.1499,1473,A,premium,night,east,1
0.8204,0.6437,-0.8413,-0.8602,4.1041,37.31,-0.3593,1.2386,-0.5571,15.87,78.25,-0.8143,9387,C,premium,night,east,0
-0.0059,1.0437,-0.5602,0.5478,6.4524,37.66,-0.4232,0.7366,-0.9822,3.0,72.2,0.1793,7531,B,premium,day,east,0
-0.9265,-1.2505,0.6058,1.5673,2.4019,69.67,0.333,-1.0237,-0.8483,13.62,51.5,-0.6684,1029,A,standard,night,south,0
-2.1205,-1.3953,1.0917,-0.3433,0.8061,34.82,0.1239,-1.2674,-0.8652,12.07,72.88,2.3172,1286,A,economy,night,west,1
-0.2364,0.1786,2.8599,0.4973,7.5844,48.75,-0.3197,-0.6355,-0.0542,13.85,77.21,-0.8593,5851,C,economy,day,north,0
0.1152,-1.4422,-0.7917,-1.2945,2.7792,,2.7828,-0.2457,-0.5004,5.36,64.04,-0.8215,6506,B,standard,night,east,1
1.2687,-2.5678,-1.3221,0.4694,9.8122,53.54,-0.1363,-0.7163,0.2985,17.2,64.86,1.6157,9156,C,standard,day,east,1
0.6328,-0.2591,0.58,0.3377,2.6877,54.6,-0.8478,0.2054,,24.95,71.12,-0.0175,1665,A,premium,swing,north,0
-0.8134,4.7109,-0.9549,1.0823,6.0456,37.77,0.9313,-0.8044,-1.2829,37.82,66.83,0.2784,5706,B,standard,swing,south,0
0.4717,-1.0437,0.0784,-2.4676,7.6381,63.4,-1.4272,1.1731,1.4554,21.42,78.62,1.1888,2724,B,economy,day,south,1
-0.9303,0.8023,0.1702,-0.7442,7.3411,77.04,-0.1915,0.8366,0.1115,3.22,80.86,1.3794,9417,A,premium,day,east,0
0.0801,2.0023,1.4495,1.1983,4.7848,25.35,-0.5621,-0.4091,-1.1988,28.09,71.83,0.0482,5069,B,standard,day,north,1
-0.1356,-1.2849,-0.6949,-0.5082,3.3939,,0.8405,-1.2618,1.1404,9.83,76.71,0.9257,6361,C,standard,swing,east,0
-1.9946,1.9791,-1.5826,2.0492,9.2595,31.89,-0.6612,-0.1894,1.5244,16.56,71.78,-0.3847,6151,B,premium,swing,south,0
-0.4997,0.1729,0.2446,-0.1442,2.1503,4.9,-0.1057,1.1624,-1.031,15.13,60.96,-0.6084,3490,A,economy,day,east,0
0.4202,-1.2466,-0.1977,-0.9497,4.1901,,0.1793,-0.7827,-0.5574,52.99,79.52,-0.8859,3348,C,standard,day,north,0
-0.7526,1.1982,1.1302,1.069,3.8772,41.08,0.2589,-0.7122,-2.6299,12.44,76.51,-1.3381,4213,A,standard,day,west,0
-2.0664,-0.6219,-0.8614,0.096,3.4648,61.35,-0.1733,0.208,-1.7522,12.12,60.4,0.3978,5532,B,standard,night,west,0
0.9731,1.1198,-0.3628,-0.9845,3.0781,82.2,-1.0086,-0.5573,-0.1554,17.26,74.23,-0.757,9990,C,premium,day,east,1
1.3094,-0.0381,-1.1562,-0.3177,6.1791,79.82,0.5212,0.8629,0.8672,26.53,71.32,-0.5399,2117,B,economy,swing,north,0
-0.8288,-0.5236,1.9066,-1.0144,4.1752,28.82,1.2861,0.1049,0.9326,23.03,72.11,0.07,8042,B,economy,swing,north,0
